cpu_mean,memory_mean,cpu_std,memory_std,cpu_var,memory_var,cpu_min,cpu_max,memory_min,memory_max,cpu_p75,cpu_p95,cpu_p99,memory_p75,memory_p95,memory_p99,cpu_range,memory_range,cpu_cv,memory_cv,cpu_memory_ratio,cpu_memory_correlation,resource_imbalance,hpa_implementation_score,hpa_pattern_encoded,hpa_confidence_score,hpa_density,cpu_burst_frequency,memory_burst_frequency,cpu_stability_score,memory_stability_score,cpu_peak_avg_ratio,memory_peak_avg_ratio,avg_cpu_gap,max_cpu_gap,cpu_gap_variance,avg_memory_gap,max_memory_gap,memory_gap_variance,overall_efficiency_score,hour_of_day,is_business_hours,is_weekend,is_peak_hours,hour_sin,hour_cos,day_sin,day_cos,node_readiness_ratio,cpu_distribution_fairness,memory_distribution_fairness,cluster_size,cluster_size_normalized,workload_type
66.35796969508306,52.95523146476969,9.361015493854145,7.152631752154594,87.08562047999982,50.84090612639999,46.152741656528484,84.89589599604373,35.618618610819865,66.54143887296195,72.22303828911443,78.9606027060152,83.66578136258859,57.70713190465562,60.77952326349239,65.32619085099698,38.25583309110321,30.48891321858206,0.13623041700672986,0.13439310278996464,1.2563520316314527,-0.22779686981500777,13.816159474187076,0.6903860339120366,0.06366700526316002,0.4901239380767615,0.3637763489435523,0.5571943881337275,0.14292633762694254,0.8744881273023912,0.8792428070188982,1.2797130931291105,1.2425475077751489,19.448153808267282,18.27812200257202,104.6365349838354,12.326700198552906,53.13118127035077,49.244738974763465,0.6203940079587275,21.0,0.0,-0.00908990254320235,0.0,-0.7071067811865477,0.7071067811865474,-0.004077338574831217,1.0008720594127503,0.9332056436636433,0.754894317069806,0.9171554389779446,3.955389015516083,0.4041009093646409,CPU_INTENSIVE
74.5687162711667,49.119417188291145,11.96929003223596,7.517951603151624,144.9731547992328,54.00983768132418,49.47888917430344,91.28810683338027,40.3083765901579,72.27717145603647,80.62172171650224,91.51667107873918,90.86783691776577,53.45115605871152,60.49766084165926,69.95097929487882,41.43409868063248,31.314660440636665,0.1590828132986024,0.15583935526291504,1.499430454379256,0.27835433925811864,25.25763672048391,0.45557714753363726,-0.02412600802950007,0.9989527455306213,0.7070051952789081,0.17181734362351578,0.07392018004463617,0.8614419367809716,0.8687972577429328,1.2186309021989437,1.451317744494322,31.21782816625875,60.92820668581488,79.80110178617863,15.212750943658543,45.08391427293998,121.05665122402014,0.6978704482720804,21.0,0.0,0.005766231295680061,0.0,-0.7071067811865477,0.7071067811865474,-0.42407131545042004,-0.9002871242502484,0.9917115535434893,0.7743772467492591,0.6060215918864393,5.185703927610127,0.49865507782851637,CPU_INTENSIVE
90.33025475271354,40.383987287447205,7.112235988637122,10.204478288291549,56.14389369816561,101.85567466348157,75.77663584258963,100.17028896565,17.64243395952457,56.38399084553906,96.73645364244206,99.38210247446452,99.44457204042517,48.62970115122411,50.722038592311186,54.77508927767834,23.70521193896541,37.742332918057656,0.07912570914950624,0.24875257337267645,2.222610998459049,0.13462150434978679,49.37655013636366,0.4730595542456464,-0.03372705951332921,0.5129457927574423,0.3993715171585527,0.033012548775547074,0.3057437162247007,0.9240608065162309,0.7985754837224224,1.106983218504779,1.3827025782602957,30.201773442970275,51.292892996545675,92.80224979820083,25.24850449968111,10.063978421558634,22.031715060937696,0.7053324081801237,21.0,0.0,0.0014981454619337165,0.0,-0.7071067811865477,0.7071067811865474,0.7884888889437659,0.6359086232179635,0.8749953450092688,0.741788766865511,0.713789015674094,18.069368897301523,0.9937274186423937,CPU_INTENSIVE
84.02093841663813,37.49704774016088,13.63653726330147,9.6567911126433,186.41578337871556,95.53980487040184,52.10446303308431,100.39799238761643,16.86696762444392,52.38472823021771,94.8869785845508,100.61214853554421,99.91003864540393,47.648431821664076,51.56453838062827,53.36917781819703,47.77474114731387,36.05467934472797,0.16469033622800697,0.25990983911887755,2.2439616915038267,-0.24908784716407595,46.82607976580703,0.47928369987571257,1.0006161255477062,1.0017905676450767,0.8908834647004666,0.20351838020253948,0.15249515884956308,0.8625302763454115,0.7959988952721982,1.180726405243531,1.4029763956863956,40.7335871396139,63.525695441803315,84.92136785894736,17.349187753472282,0.5652161792879945,109.96112749120192,0.7933327378667054,21.0,0.0,1.0036068422195121,0.0,-0.7071067811865477,0.7071067811865474,-0.7836660589886766,0.6150879383253669,0.9629738716212684,0.7421066283972174,0.6296040304644492,18.13690098043975,0.9971185236020658,CPU_INTENSIVE
62.37532766320019,53.076947749693325,12.773186542602106,5.998029393633737,163.25549871483494,37.942161618937774,38.7406809589128,87.26505752839901,42.44210248959812,63.74848395907891,70.60283278942005,83.6582304669533,86.43425260054406,58.727937628776424,63.2054791086753,63.858805847246,48.19524132365157,20.33666579313963,0.19941818286978852,0.11521604692352905,1.1709903526425187,0.253237709165287,9.37759785262552,0.689088945226997,0.013572779580617337,0.9929999712701087,0.9882569178365989,0.27532742646592606,0.26295280074044197,0.8323802371264426,0.8983605494889358,1.3853077307429407,1.178564944289652,19.857106115916437,32.279874931318034,69.7541387899692,6.112240082107835,18.3393237251613,74.53226358381721,0.8242365775748457,21.0,0.0,-0.0028786712406422017,0.0,-0.7071067811865477,0.7071067811865474,0.43095791175941467,-0.8910312626568793,1.0002410493117038,0.7042684638566006,0.7367328243189006,13.061590620037496,0.9961217103194475,CPU_INTENSIVE
75.08176638398021,41.147479559378525,11.81813762575352,7.713739419425627,139.64698213709943,63.22424476324556,55.18704360632334,100.57102283859528,26.404519537424623,55.307106071677765,82.26248089830652,98.8659137395412,99.99313817985596,44.9290463986791,51.97320336603328,54.8067824590631,44.585501828857815,29.28476579770514,0.15924385984562472,0.19213393508183807,1.8505537880970415,0.4281828461169929,34.79641165966746,0.7780222296769552,3.0192345598104495,0.4953114232342335,0.908233473537738,0.12259395045086333,0.15392667719798508,0.8625887262149474,0.8394294444379475,1.3172585567505546,1.3742496096805101,26.480767673690558,54.00366403158378,81.30424334996316,10.04496614920372,38.44871108789078,57.183337936453825,0.7432193695284663,21.0,0.0,-0.0018196093936709038,0.0,-0.7071067811865477,0.7071067811865474,0.9848484942652577,-0.21377375586188893,0.869057907566431,0.9323467644390286,0.7202301512511629,11.090274288869393,0.9997347980796384,CPU_INTENSIVE
56.1855413306783,50.44890260237857,17.240285696025097,9.52510096724877,294.37382432673036,90.32977024007705,21.30805095476504,90.7793470394208,31.81564507451974,65.82403532577123,64.68911138960517,86.43264108080582,89.94937845691703,56.49742787624577,64.16397543004369,66.31854942728094,69.21702080592077,35.22879465928407,0.3012715767024295,0.18820444878219,1.1023621620093864,-0.08320178837391212,5.700848556993901,0.31404850179120386,0.011853350671595682,0.5024979693771856,0.16839558161671866,0.027888566650193965,0.46021645598680827,0.7675358759252904,0.8409413715885462,1.6150644249651998,1.3118160464927917,23.737385355832377,38.11377502607383,73.15769013972775,14.351929428852102,36.37595804778783,82.99564760251856,0.8996049942987597,21.0,0.0,0.9925426516080269,0.0,-0.7071067811865477,0.7071067811865474,-0.7863365823959875,0.604694087575907,0.9046509216857752,0.7672346012277654,0.8633651238504145,7.8750898804332925,0.7954548888322878,CPU_INTENSIVE
79.39006129896296,40.153989142324384,7.728136208216781,7.024690940175043,62.292112771045126,47.2649826115201,67.69131644799388,100.35333183858151,25.164260237505285,51.32942633477338,82.59513698406674,93.25645195808654,97.82425219780016,44.07510983397845,50.13647514760466,50.95056993950029,32.73593739111459,26.012562565232187,0.09543199532775744,0.17489520339638606,2.027420640344689,-0.10083562866243026,39.78754331312447,0.3931648025840031,1.9405992943895483,0.9979158300552756,0.6149307451759936,0.22792065631441993,0.18658774095812383,0.9073990283162519,0.847079611202875,1.2470007855334553,1.2901318104433315,35.74931881198535,40.107272049618466,87.68259851601209,-0.8665745710566124,2.9117932544400613,69.77829242256769,0.6268532244590109,21.0,0.0,-0.0056599601716452565,0.0,-0.7071067811865477,0.7071067811865474,0.9965570176883801,-0.21692145082677822,0.9451946964230504,0.6460381442859277,0.6360501004056623,10.989809759252083,0.9949170219389437,CPU_INTENSIVE
76.21404777080016,39.77293307427544,13.133589547955772,7.24188043451817,172.1438989552771,48.08507898128568,51.50751845387382,96.70917157400797,24.156958091142638,52.44369994004775,88.45686020067356,92.449805273896,96.168036137432,43.44127549969646,50.38964590683784,51.53162350837957,45.306757453464016,27.516689171148656,0.17181056323479513,0.18300616121367766,1.9097849353972995,0.18144071919476154,36.901735245002726,0.419912103810501,3.0123181097620466,0.10240989078202437,0.7750323317106853,0.2769467042605723,0.3785251523284562,0.8507088517015546,0.8468601162875221,1.2858803583047929,1.3075171011387616,20.207257951018743,54.741943887756754,100.07316708664348,10.650542431501387,17.018400552083815,65.8526882883719,0.6514896150699012,21.0,0.0,-0.008388455908070157,0.0,-0.7071067811865477,0.7071067811865474,-0.006180029915893656,0.9889423923219002,0.8742734261503269,0.781319079686987,0.8593866908303982,19.013936895971447,0.996222752531581,CPU_INTENSIVE
80.7595306593968,39.03825574716575,11.698529151823417,8.59473203550702,138.5803132778392,76.8327474032527,57.61224012339921,99.68274980984397,22.478395839476413,57.018222051703574,89.17143058833445,97.8298016144095,99.03077408231127,43.76349440336162,51.2320255768973,56.45262020162205,42.15633152675142,34.91114450157604,0.14880645714953183,0.22589361285536744,2.0681661803103424,-0.435898657301647,41.40434471135946,0.44925482986429754,2.9779258832089264,0.9951546911383446,0.36922899612086374,0.11849858167692162,0.08172393428490181,0.8729529693489991,0.8161834706247554,1.2548578085847557,1.4803893422026615,30.16180921898487,73.89439210242024,100.13892226711287,13.687808983190266,24.068350398563624,93.51897308875792,0.8697499120414397,21.0,0.0,0.9978133126584426,0.0,-0.7071067811865477,0.7071067811865474,-0.7690712522103547,0.6552759090578605,0.9374742488012712,0.6686958900718168,0.6655324760990404,6.061764439864613,0.5942679549987144,CPU_INTENSIVE
